"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"0","0","1",0,"0",2012-02-13 18:03:54,0,0,0,"no",0,0,0,25.189,636,"1","0",0,"0",3,"small"
"0","0","1",0,"0",2012-02-13 23:16:21,0,0,0,"no",0,0,0,3.967,100,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-13 18:28:14,0,0,0,"no",0,0,0,26.877,667,"1","0",0,"0",4,"small"
"0","0","1",2,"0",2012-02-14 00:30:29,0,0,0,"no",0,0,0,0.349,13,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-13 18:44:58,0,0,6,"no",0,0,0,19.838,195,"1","0",0,"0",18,"small"
"0","0","1",0,"0",2012-02-13 19:21:33,0,0,0,"no",0,0,0,24.957,632,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-13 19:45:10,0,0,0,"no",0,0,0,24.542,624,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-13 20:46:37,0,0,0,"no",0,0,0,25.2,636,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-13 21:00:29,0,0,0,"no",0,0,0,10.486,234,"1","0",0,"0",2,"big"
"0","0","1",0,"1",2012-02-13 20:33:09,0,0,0,"no",0,0,0,1.028,22,"1","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-14 00:53:52,0,0,0,"no",0,0,0,26.63,663,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-14 06:43:48,0,0,0,"no",0,0,2,25.209,725,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-14 08:53:53,0,0,0,"no",0,0,0,24.656,822,"1","0",0,"0",18,"big"
"0","0","1",0,"0",2012-02-14 09:00:54,0,0,16,"no",1,0,0,14.096,312,"1","0",0,"0",8,"small"
"0","1","1",0,"0",2012-02-14 05:02:33,0,0,0,"no",0,0,0,10.091,136,"0","0",0,"0",0,"small"
"0","0","1",2,"1",2012-02-14 06:18:52,2,2,0,"no",0,0,0,4.312,124,"1","1",0,"0",10,"small"
"0","0","1",0,"0",2012-02-14 06:40:18,0,0,0,"no",0,0,0,9.861,179,"1","0",0,"0",0,"big"
"0","0","1",0,"0",2012-02-14 06:53:31,0,0,5,"no",0,0,0,20.966,498,"1","0",1,"0",10,"small"
"0","0","1",0,"0",2012-02-14 06:58:17,0,0,0,"no",0,0,0,32.008,499,"1","0",0,"0",16,"small"
"0","1","1",18,"1",2012-02-14 07:39:23,0,1,0,"no",0,0,0,15.472,302,"1","0",1,"0",6,"big"
"0","0","1",0,"0",2012-02-14 07:48:15,0,0,0,"no",0,0,0,14.043,255,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-14 05:00:04,0,0,0,"no",0,0,0,2.529,79,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-02-14 05:02:57,0,0,0,"no",0,0,0,4.197,98,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-02-14 08:19:35,0,0,0,"no",0,0,0,2.014,50,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-14 05:53:18,0,0,0,"no",0,0,0,6.071,157,"1","1",0,"0",4,"small"
"0","1","1",0,"0",2012-02-14 07:09:50,0,1,0,"no",0,0,0,1.307,35,"0","0",0,"0",0,"small"
"0","0","1",1,"0",2012-02-14 09:08:03,0,0,0,"no",0,0,0,10.081,214,"1","1",0,"0",0,"big"
"0","0","1",0,"1",2012-02-14 07:01:03,0,0,0,"no",0,0,0,8.006,214,"1","1",0,"0",4,"big"
"0","0","1",0,"1",2012-02-14 10:16:13,0,0,0,"no",0,0,0,2.784,71,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-14 10:17:23,0,0,0,"no",0,0,0,0.732,20,"1","0",1,"0",0,"none"
"0","0","1",1,"0",2012-02-14 10:23:49,0,0,4,"no",0,0,0,7.278,201,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-14 10:41:50,0,0,0,"no",0,0,0,13.622,311,"1","1",0,"0",18,"small"
"0","0","1",0,"0",2012-02-14 11:08:37,0,0,1,"no",0,0,0,23.601,408,"1","0",0,"0",31,"small"
"0","0","1",0,"0",2012-02-14 11:07:19,0,0,0,"no",0,0,0,24.54,624,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-14 17:17:09,0,0,0,"no",0,0,0,3.778,98,"1","0",0,"0",0,"small"
"0","0","1",1,"1",2012-02-14 12:46:46,0,0,4,"no",0,0,0,9.049,254,"1","1",0,"0",2,"big"
"0","0","1",0,"0",2012-02-14 12:59:42,0,0,0,"no",0,0,0,5.569,95,"1","0",0,"0",9,"small"
"0","1","1",0,"0",2012-02-14 13:05:15,0,0,0,"no",0,0,0,0.232,12,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-14 12:20:04,0,0,0,"no",0,0,0,0.34,12,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-14 18:27:39,0,1,0,"no",0,0,0,12.29,139,"1","0",0,"0",0,"small"
"0","0","1",0,"1",2012-02-14 13:51:28,0,0,0,"no",0,0,0,0.006,3,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-14 19:02:13,3,7,0,"no",0,0,0,19.343,446,"1","0",0,"0",29,"small"
"0","0","1",0,"0",2012-02-14 13:57:58,0,0,0,"no",0,0,0,4.35,62,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-14 14:02:57,0,0,0,"no",0,0,0,1.485,36,"1","0",0,"0",2,"none"
"0","0","1",0,"0",2012-02-14 19:03:02,3,8,0,"no",0,0,0,24.846,539,"1","0",0,"0",62,"small"
"0","0","1",0,"0",2012-02-14 19:09:59,3,6,0,"no",0,0,0,19.986,452,"1","0",0,"0",29,"small"
"0","0","1",0,"0",2012-02-14 12:59:42,0,0,0,"no",0,0,0,0.054,3,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-14 19:46:20,3,6,0,"no",0,0,0,19.997,452,"1","0",0,"0",29,"small"
"0","0","1",0,"1",2012-02-14 14:46:48,0,0,0,"no",0,0,0,1.881,26,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-02-14 20:06:44,4,10,0,"no",0,0,0,24.709,541,"1","0",0,"0",62,"small"
"0","0","1",1,"0",2012-02-14 12:13:59,0,0,0,"no",0,0,0,1.212,29,"0","1",0,"0",1,"small"
"0","0","1",0,"1",2012-02-14 12:40:49,0,2,4,"no",0,0,0,22.227,356,"1","0",0,"0",2,"big"
"0","1","1",1,"0",2012-02-14 21:26:31,0,0,2,"yes",0,0,0,2.152,41,"0","1",0,"0",1,"small"
"0","0","1",0,"1",2012-02-14 19:10:24,0,0,0,"no",0,0,0,0.299,4,"1","0",0,"0",0,"none"
"0","0","1",1,"0",2012-02-14 19:13:15,0,0,1,"no",0,0,0,7.714,138,"1","1",0,"0",2,"small"
"0","0","1",0,"0",2012-02-14 19:28:42,0,0,12,"no",0,0,0,17.778,188,"1","0",1,"0",16,"small"
"0","1","1",0,"0",2012-02-14 19:28:13,0,0,0,"no",0,0,0,5.242,56,"0","0",0,"0",0,"small"
"0","0","1",1,"0",2012-02-14 20:54:19,0,0,4,"no",0,0,0,10.286,296,"1","1",0,"0",4,"big"
"0","0","1",0,"0",2012-02-15 01:57:18,0,0,0,"no",0,0,0,19.985,424,"1","0",0,"0",15,"big"
"0","1","1",0,"0",2012-02-14 21:24:30,0,0,0,"no",0,0,0,7.015,170,"1","1",0,"0",3,"small"
"0","0","1",0,"1",2012-02-14 21:34:26,0,0,0,"no",0,0,0,0.545,13,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-14 21:38:49,0,0,0,"no",0,0,0,1.732,45,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-02-15 06:54:12,0,0,0,"no",0,0,0,7.505,168,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-15 01:56:08,0,0,0,"no",0,0,0,24.433,621,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 09:50:43,0,0,20,"no",1,0,0,20.623,407,"1","0",0,"0",21,"small"
"0","1","1",0,"0",2012-02-15 05:32:18,0,0,0,"no",0,0,0,11.933,165,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-15 11:15:39,0,0,4,"yes",1,0,0,8.575,199,"1","0",0,"0",5,"small"
"0","0","1",0,"1",2012-02-15 07:23:33,0,0,0,"no",0,0,2,2.1,53,"1","1",0,"0",2,"small"
"0","0","1",1,"1",2012-02-15 07:57:01,0,0,4,"no",0,0,0,11.743,347,"1","1",0,"0",4,"big"
"0","0","1",0,"0",2012-02-15 08:01:32,0,0,0,"no",0,0,0,25.653,645,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 09:06:45,0,0,4,"yes",0,0,0,7.661,92,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-15 09:15:12,0,0,2,"no",0,0,0,8.118,136,"1","0",1,"0",16,"big"
"0","1","1",1,"0",2012-02-15 06:34:41,0,0,2,"no",0,0,0,11.63,175,"1","1",0,"0",2,"small"
"0","1","1",0,"1",2012-02-15 09:46:37,0,3,0,"no",0,0,0,0.705,21,"1","0",0,"0",2,"none"
"0","0","1",0,"1",2012-02-15 09:50:49,0,0,0,"no",0,0,0,3.859,82,"1","1",0,"0",6,"small"
"0","0","1",0,"1",2012-02-15 09:18:05,0,0,6,"no",0,0,0,46.305,1345,"1","0",0,"0",38,"big"
"0","0","1",0,"0",2012-02-15 10:15:18,0,0,0,"no",0,0,0,1.407,32,"0","1",0,"0",1,"small"
"0","0","1",0,"1",2012-02-15 10:51:05,0,0,0,"no",0,0,0,5.324,129,"1","1",0,"0",6,"small"
"0","0","1",0,"0",2012-02-15 07:54:18,0,0,0,"no",0,0,0,2.043,50,"1","0",0,"0",2,"small"
"0","1","1",0,"0",2012-02-15 10:45:33,1,1,0,"no",0,0,0,33.36,439,"0","0",0,"0",1,"big"
"0","1","1",0,"0",2012-02-15 09:09:06,0,0,0,"no",0,0,0,7.111,150,"1","1",0,"0",9,"small"
"0","0","1",0,"0",2012-02-15 11:12:07,0,0,0,"no",0,0,0,0.812,24,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-15 11:38:40,0,0,2,"no",0,0,0,12.388,228,"1","1",0,"0",12,"small"
"0","0","1",0,"0",2012-02-15 08:55:06,0,0,1,"no",0,0,0,9.089,152,"1","0",0,"0",0,"small"
"0","1","1",1,"0",2012-02-15 11:51:45,0,0,0,"no",0,0,0,13.176,184,"0","1",0,"0",1,"small"
"0","1","1",0,"0",2012-02-15 12:03:38,0,0,0,"no",0,0,0,12.974,168,"0","0",0,"0",0,"small"
"0","1","1",0,"0",2012-02-15 12:30:04,0,0,0,"no",0,0,0,0.999,36,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-15 13:24:10,0,0,1,"no",0,0,0,26.636,661,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 10:45:03,0,0,0,"no",0,0,0,2.575,53,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-15 13:52:06,0,0,1,"no",0,0,0,27.995,687,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-02-15 14:16:57,0,0,0,"no",0,0,0,0.775,24,"0","0",0,"0",3,"none"
"0","0","1",0,"0",2012-02-15 14:15:40,0,0,0,"no",0,0,0,2.969,80,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-15 14:38:13,0,0,1,"no",0,0,0,29.379,711,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-15 15:25:13,0,0,0,"no",0,0,0,17.339,311,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 15:42:07,0,0,10,"no",0,0,0,13.975,166,"1","0",1,"0",10,"small"
"0","0","1",0,"0",2012-02-15 17:12:52,0,0,1,"no",0,0,0,30.652,735,"1","0",0,"0",2,"small"
"0","0","1",4,"1",2012-02-15 15:02:14,0,0,0,"no",0,0,0,7.922,229,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-15 15:09:05,0,0,0,"no",0,0,0,3.184,77,"1","1",0,"0",0,"small"
"0","0","1",1,"1",2012-02-15 15:25:25,0,0,0,"no",0,0,0,3.021,73,"1","1",0,"0",0,"small"
"0","0","1",2,"1",2012-02-15 15:37:26,0,0,0,"no",0,0,0,2.538,61,"1","1",0,"0",2,"small"
"0","1","1",2,"0",2012-02-15 19:45:54,0,0,0,"no",0,0,0,23.05,537,"1","1",0,"0",8,"small"
"0","0","1",0,"0",2012-02-15 19:58:20,0,0,0,"no",0,0,0,5.905,94,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-15 20:11:45,0,0,0,"no",0,0,0,24.707,626,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 20:39:10,0,0,0,"no",0,0,0,25.542,642,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 21:01:40,0,0,0,"no",0,0,0,26.255,654,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 21:53:19,0,0,0,"no",0,0,0,26.807,664,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 22:31:49,0,0,0,"no",0,0,0,27.266,673,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 19:40:23,0,0,9,"no",0,0,0,39.245,667,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-15 22:50:15,0,0,0,"no",0,0,0,26.158,652,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 04:44:52,0,0,0,"no",0,0,0,46.703,752,"1","0",0,"0",32,"small"
"0","0","1",0,"0",2012-02-16 00:25:39,0,0,0,"no",0,0,0,8.664,211,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 06:48:45,0,0,0,"no",0,0,0,3.72,84,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-16 09:06:07,0,0,8,"no",1,0,0,11.427,249,"1","0",0,"0",9,"small"
"0","0","1",0,"0",2012-02-16 02:57:46,0,0,0,"no",0,0,0,9.786,196,"1","0",0,"0",31,"small"
"0","0","1",0,"0",2012-02-16 06:27:16,0,0,0,"no",0,0,0,25.415,639,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 06:57:40,0,3,0,"no",0,0,0,2.342,63,"1","0",0,"0",0,"small"
"0","1","1",0,"0",2012-02-16 07:19:16,1,1,0,"no",0,0,0,5.731,96,"0","0",0,"0",0,"big"
"0","1","1",0,"0",2012-02-16 07:35:27,0,0,0,"no",0,0,0,5.528,61,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-16 13:05:51,0,0,21,"no",0,0,0,16.182,553,"1","0",0,"0",3,"small"
"0","1","1",0,"0",2012-02-16 08:09:48,0,0,0,"no",0,0,0,3.529,80,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-02-16 11:35:23,0,0,0,"no",0,0,0,6.988,156,"1","0",1,"0",7,"small"
"0","0","1",0,"0",2012-02-16 08:27:55,0,0,0,"no",0,0,0,24.439,621,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 08:47:29,0,0,0,"no",0,0,0,4.266,78,"1","0",1,"0",2,"small"
"0","0","1",0,"1",2012-02-16 09:00:34,0,0,0,"no",0,0,0,0.458,14,"1","1",0,"0",2,"small"
"0","1","1",0,"0",2012-02-16 09:29:25,0,0,0,"no",0,0,4,0.413,19,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-16 09:00:35,0,0,0,"no",0,0,0,25.959,648,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 09:10:46,0,0,0,"no",0,0,0,25.572,643,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 09:25:22,0,0,0,"no",0,0,0,25.093,635,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 09:47:50,0,0,0,"no",0,0,0,3.199,26,"1","0",0,"0",1,"small"
"0","1","1",3,"1",2012-02-16 06:53:18,0,0,0,"no",0,0,0,18.539,524,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-02-16 10:03:36,0,0,0,"no",0,0,0,0.517,20,"1","0",0,"0",2,"none"
"0","0","1",0,"0",2012-02-16 08:52:02,0,0,0,"no",0,0,0,25.101,635,"1","0",0,"0",1,"small"
"0","1","1",0,"1",2012-02-16 10:26:14,0,0,0,"no",0,0,0,1.132,24,"1","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-16 15:32:10,0,0,1,"no",0,0,0,0.517,17,"0","0",0,"0",0,"small"
"0","0","1",4,"1",2012-02-16 10:56:09,0,0,0,"no",0,0,0,1.791,41,"1","1",0,"0",2,"small"
"0","0","1",0,"1",2012-02-16 10:59:50,0,0,0,"no",0,0,0,2.266,68,"1","1",0,"0",8,"small"
"0","0","1",0,"0",2012-02-16 16:13:37,0,0,0,"no",0,0,0,0.574,17,"0","1",0,"0",0,"none"
"0","0","1",0,"1",2012-02-16 16:15:35,0,0,0,"no",0,0,0,0.715,13,"0","0",0,"0",0,"big"
"0","0","1",0,"0",2012-02-16 11:33:09,0,0,0,"no",0,0,0,11.002,209,"1","0",0,"0",5,"small"
"0","0","1",0,"0",2012-02-16 11:21:44,0,0,0,"no",0,0,0,26.904,665,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 12:21:21,0,0,2,"no",0,0,0,9.585,150,"1","0",1,"0",14,"small"
"0","0","1",4,"0",2012-02-16 12:48:41,0,0,0,"no",0,0,0,2.117,36,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-02-16 13:10:55,0,0,0,"no",0,0,0,0.239,4,"1","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-16 13:10:06,0,0,0,"no",0,0,0,7.011,183,"1","0",0,"0",1,"big"
"0","1","1",31,"0",2012-02-16 17:14:35,0,0,0,"no",0,0,0,2.077,19,"0","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-16 13:31:09,0,0,0,"no",0,0,0,28.464,693,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-02-16 13:42:12,0,0,0,"no",0,0,0,1.763,45,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-02-16 11:49:12,0,0,0,"no",0,0,0,6.457,134,"1","0",0,"0",1,"small"
"0","0","1",1,"0",2012-02-16 11:48:51,0,0,0,"no",0,0,0,0.353,19,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-16 15:12:59,0,0,0,"no",0,0,0,25.579,642,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-02-16 15:22:44,0,0,0,"no",0,0,0,3.233,48,"0","0",1,"0",2,"small"
"0","0","1",0,"0",2012-02-16 21:20:44,0,0,11,"no",0,0,0,16.341,357,"1","0",1,"0",2,"small"
"0","0","1",0,"1",2012-02-16 15:22:37,0,0,0,"no",0,0,0,4.777,187,"1","0",0,"0",1,"big"
"0","0","1",0,"0",2012-02-16 17:27:16,0,0,0,"no",0,0,0,25.385,638,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-16 18:57:16,0,0,2,"yes",0,0,0,10.907,153,"1","0",1,"0",12,"small"
"0","0","1",0,"0",2012-02-17 02:28:07,3,7,0,"no",0,0,0,22.428,498,"1","0",0,"0",47,"small"
"0","0","1",0,"0",2012-02-16 21:30:25,0,0,0,"no",0,0,0,27.182,671,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 07:22:13,0,0,0,"no",0,0,0,72.806,1045,"1","0",0,"0",3,"small"
"0","0","1",0,"1",2012-02-17 08:02:08,0,0,1,"no",0,0,0,2.531,39,"0","1",0,"0",0,"small"
"0","0","1",0,"0",2012-02-17 09:05:11,0,0,16,"no",1,0,0,20.34,404,"1","0",0,"0",21,"small"
"0","0","1",0,"0",2012-02-17 02:52:30,0,0,0,"no",0,0,0,9.61,196,"1","0",0,"0",31,"small"
"0","1","1",0,"0",2012-02-17 06:27:58,0,0,0,"no",0,0,0,34.473,446,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-17 06:55:06,0,0,1,"no",0,0,0,38.726,513,"1","0",0,"0",12,"small"
"0","0","1",0,"0",2012-02-17 07:52:01,0,0,4,"no",0,0,0,9.989,299,"1","0",0,"0",1,"small"
"0","0","1",1,"1",2012-02-17 12:51:40,0,0,0,"no",0,0,0,5.95,168,"1","0",0,"0",5,"big"
"0","1","1",1,"0",2012-02-17 07:33:10,0,0,0,"no",0,0,0,1.019,31,"0","1",0,"0",0,"small"
"0","0","1",0,"1",2012-02-17 08:50:15,0,0,0,"no",0,0,0,0.654,18,"1","0",0,"0",2,"none"
"0","0","1",0,"1",2012-02-17 08:59:40,0,0,0,"no",0,0,0,0.266,4,"1","0",0,"0",0,"none"
"0","0","1",0,"1",2012-02-17 09:00:26,0,0,0,"no",0,0,2,10.81,295,"1","0",0,"0",9,"big"
"0","0","1",0,"0",2012-02-17 06:08:59,0,0,0,"no",0,0,0,7.116,121,"1","0",0,"0",1,"small"
"0","1","1",0,"1",2012-02-17 08:08:49,0,0,0,"no",0,0,0,0.781,22,"1","0",0,"0",6,"small"
"0","1","1",0,"0",2012-02-17 08:11:27,0,0,0,"no",0,0,0,7.183,254,"1","1",0,"0",17,"big"
"0","0","1",0,"1",2012-02-17 09:25:05,0,0,0,"no",0,0,2,11.355,314,"1","0",0,"0",9,"big"
"0","1","1",0,"0",2012-02-17 14:18:41,2,2,0,"yes",0,0,0,18.315,417,"1","0",1,"0",35,"big"
"0","0","1",0,"1",2012-02-17 09:32:02,0,0,0,"no",0,0,0,2.026,62,"1","1",0,"0",6,"small"
"0","1","1",0,"1",2012-02-17 08:33:17,0,0,0,"no",0,0,0,5.967,247,"1","1",0,"0",12,"big"
"0","0","1",0,"0",2012-02-17 09:53:35,0,0,0,"no",0,0,0,1.102,27,"1","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-17 09:56:50,0,0,0,"no",0,0,0,24.482,623,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 10:15:30,0,0,4,"no",0,0,0,10.144,148,"1","0",1,"0",18,"small"
"0","0","1",1,"1",2012-02-17 16:12:00,0,0,0,"no",0,0,0,10.159,258,"1","1",0,"0",5,"small"
"0","0","1",0,"0",2012-02-17 11:27:10,0,0,0,"no",0,0,0,24.761,627,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 11:34:16,0,0,0,"no",0,0,0,25.907,650,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 11:37:45,0,0,0,"no",0,0,0,25.69,644,"1","0",0,"0",1,"small"
"0","1","1",0,"1",2012-02-17 10:55:28,0,0,0,"no",0,0,0,3.592,91,"1","1",0,"0",10,"small"
"0","0","1",0,"0",2012-02-17 12:28:24,0,0,0,"no",0,0,0,95.308,2355,"1","0",0,"0",915,"small"
"0","0","1",0,"0",2012-02-17 12:36:37,0,0,0,"no",0,0,0,7.538,137,"1","0",0,"0",5,"small"
"0","0","1",0,"0",2012-02-17 12:41:17,0,0,0,"no",0,0,0,25.354,638,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-02-17 09:49:47,0,1,0,"no",0,0,0,1.034,41,"0","0",0,"0",0,"small"
"0","1","1",0,"0",2012-02-17 17:53:25,0,0,0,"no",0,0,0,6.912,155,"1","0",0,"0",5,"small"
"0","1","1",0,"1",2012-02-17 12:55:56,0,0,0,"no",0,0,0,9.548,394,"1","1",0,"0",18,"big"
"0","0","1",0,"0",2012-02-17 15:00:21,0,0,0,"no",0,0,0,24.644,626,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 15:11:36,0,0,0,"no",0,0,0,25.731,642,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 15:11:36,0,0,16,"no",0,0,0,66.956,1235,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-02-17 15:54:16,0,1,0,"no",0,0,0,0.004,2,"0","0",0,"0",0,"none"
"0","0","1",4,"1",2012-02-17 15:58:24,0,0,0,"no",0,0,0,1.138,58,"0","1",0,"0",9,"small"
"0","1","1",0,"0",2012-02-17 14:01:35,0,0,0,"no",0,0,0,1.033,26,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-02-17 14:47:14,0,0,0,"no",0,0,0,3.708,75,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-17 18:25:22,0,0,0,"no",0,0,0,9.383,176,"1","0",0,"0",3,"small"
"0","0","1",0,"0",2012-02-18 06:23:51,0,0,0,"no",0,0,0,2.432,55,"1","0",0,"0",6,"none"
"0","0","1",0,"0",2012-02-18 06:40:02,0,0,2,"no",0,0,0,0.592,17,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-18 09:00:01,0,0,6,"no",1,0,0,8.651,198,"1","0",0,"0",5,"small"
"0","0","1",0,"0",2012-02-18 05:00:20,0,0,0,"no",0,0,3,1.422,36,"1","0",1,"0",1,"none"
"0","0","1",0,"0",2012-02-18 03:01:24,0,0,0,"no",0,0,0,9.929,200,"1","0",0,"0",32,"small"
"0","0","1",0,"0",2012-02-18 09:50:34,0,0,0,"no",0,0,0,27.884,682,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-18 07:00:03,0,0,0,"no",0,0,0,7.521,126,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-02-18 09:15:23,0,0,2,"no",0,0,0,28.441,907,"1","0",0,"0",8,"big"
"0","0","1",0,"0",2012-02-18 10:16:39,0,0,0,"no",0,0,0,26.586,662,"1","0",0,"0",1,"small"
"0","1","1",3,"1",2012-02-18 09:18:30,1,1,0,"no",0,0,0,6.428,206,"1","0",0,"0",10,"small"
"0","0","1",0,"0",2012-02-18 11:25:07,0,0,0,"no",0,0,0,27.723,682,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-18 15:54:24,0,0,0,"no",0,0,0,29.643,715,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-02-18 15:57:17,0,0,0,"no",0,0,0,31.042,740,"1","0",0,"0",2,"small"
"0","1","1",0,"0",2012-02-19 02:19:58,0,0,0,"no",0,0,0,10.786,231,"1","1",0,"0",7,"small"
"0","0","1",0,"0",2012-02-18 12:20:54,0,0,0,"no",0,0,5,1.999,42,"0","0",0,"0",1,"small"
"0","0","1",0,"0",2012-02-19 09:01:48,0,0,14,"no",1,0,0,17.796,356,"1","0",0,"0",17,"small"
"0","0","1",0,"0",2012-02-19 02:27:00,0,0,0,"no",0,0,0,9.603,196,"1","0",0,"0",31,"small"
"0","0","1",0,"0",2012-02-19 02:35:42,0,0,0,"no",0,0,0,25.46,513,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-02-19 13:04:12,0,0,8,"no",0,0,0,8.691,304,"1","0",0,"0",2,"small"
"0","1","1",3,"1",2012-02-19 11:52:16,0,0,0,"no",0,0,0,10.747,264,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-02-19 11:58:35,0,0,0,"no",0,0,0,12.862,326,"1","1",0,"0",2,"small"
"0","0","1",0,"1",2012-02-19 11:59:57,0,2,0,"no",0,0,0,5.778,146,"1","0",0,"0",0,"small"
"0","0","1",0,"1",2012-02-19 12:06:51,0,0,4,"no",0,0,0,8.12,208,"1","1",0,"0",10,"small"
"0","0","1",0,"1",2012-02-19 12:15:13,0,0,2,"no",0,0,0,2.317,53,"1","1",0,"0",0,"small"
"0","1","1",0,"0",2012-02-17 13:43:58,0,0,0,"no",0,0,0,10.383,137,"0","0",0,"0",0,"small"
"0","0","1",4,"1",2012-02-19 12:50:45,0,3,0,"no",0,0,0,12.531,300,"1","1",0,"0",4,"big"
